t, x
41.87000,1.22365
41.88000,1.30134
41.89000,1.23425
41.90000,1.26697
41.91000,1.33525
41.92000,1.50337
41.93000,1.50669
41.94000,1.71108
41.95000,1.62555
41.96000,1.51542
41.97000,1.52258
41.98000,1.59720
41.99000,1.55864
42.00000,1.53721
42.01000,1.68608
42.02000,1.72363
42.03000,1.64260
42.04000,1.59740
42.05000,1.60136
42.06000,1.41268
42.07000,1.48467
42.08000,1.39788
42.09000,1.38209
42.10000,1.45359
42.11000,1.30686
42.12000,1.34459
42.13000,1.44796
42.14000,1.16084
42.15000,1.17239
42.16000,1.05648
42.17000,1.10550
42.18000,1.06185
42.19000,1.15457
42.20000,1.11932
42.21000,1.12920
42.22000,1.15903
42.23000,1.15600
42.24000,1.02064
42.25000,1.05519
42.26000,0.99754
42.27000,0.94636
42.28000,0.93257
42.29000,1.02817
42.30000,1.09151
42.31000,1.06227
42.32000,1.02231
42.33000,1.05021
42.34000,1.02358
42.35000,1.10797
42.36000,1.12003
42.37000,1.11942
42.38000,1.10899
42.39000,1.16363
42.40000,1.32092
42.41000,1.20322
42.42000,1.17307
42.43000,1.07889
42.44000,0.99683
42.45000,0.91402
42.46000,0.91421
42.47000,0.78602
42.48000,0.71809
42.49000,0.64168
42.50000,0.57541
42.51000,0.68951
42.52000,0.76321
42.53000,0.73929
42.54000,0.45850
42.55000,0.46314
42.56000,0.51604
42.57000,0.55228
42.58000,0.65126
42.59000,0.58140
42.60000,0.57971
42.61000,0.65163
42.62000,0.66402
42.63000,0.84604
42.64000,0.94806
42.65000,1.00922
42.66000,0.94630
42.67000,1.02432
42.68000,1.24142
42.69000,1.19764
42.70000,1.07403
42.71000,0.92434
42.72000,0.82506
42.73000,0.69328
42.74000,0.72747
42.75000,0.85552
42.76000,1.03983
42.77000,0.97183
42.78000,0.75792
42.79000,0.78401
42.80000,0.78246
42.81000,0.81667
42.82000,0.86100
42.83000,0.83532
42.84000,1.02427
42.85000,1.03589
42.86000,0.95525
42.87000,1.00647
42.88000,1.05050
42.89000,0.98234
42.90000,1.04446
42.91000,1.18292
42.92000,1.08018
42.93000,1.12588
42.94000,1.26237
42.95000,1.15616
42.96000,1.16117
42.97000,1.20969
42.98000,1.20388
42.99000,1.24899
43.00000,1.20732
43.01000,0.97589
43.02000,1.05521
43.03000,1.15908
43.04000,1.17171
43.05000,1.21637
43.06000,1.22156
43.07000,1.09244
43.08000,1.05354
43.09000,0.97485
43.10000,0.90146
43.11000,1.19088
43.12000,0.97619
43.13000,1.01037
43.14000,0.96771
43.15000,1.03165
43.16000,1.13736
43.17000,1.13697
43.18000,1.16761
43.19000,1.10604
43.20000,0.98469
43.21000,0.91793
43.22000,0.77471
43.23000,0.57575
43.24000,0.28450
43.25000,0.37699
43.26000,0.34913
43.27000,0.47139
43.28000,0.43878
43.29000,0.52301
43.30000,0.43376
43.31000,0.46870
43.32000,0.21897
43.33000,0.16761
43.34000,0.27669
43.35000,0.26624
43.36000,0.17138
43.37000,-0.01050
43.38000,0.02361
43.39000,-0.17299
43.40000,-0.19536
43.41000,-0.26736
43.42000,-0.11288
43.43000,-0.26443
43.44000,-0.24643
43.45000,-0.18672
43.46000,-0.17772
43.47000,-0.27450
43.48000,-0.11409
43.49000,-0.11401
43.50000,-0.07536
43.51000,-0.06909
43.52000,-0.03062
43.53000,-0.15648
43.54000,-0.20971
43.55000,-0.32218
43.56000,-0.41000
43.57000,-0.29813
43.58000,-0.31576
43.59000,-0.41235
43.60000,-0.41738
43.61000,-0.54422
43.62000,-0.69748
43.63000,-0.74788
43.64000,-0.78209
43.65000,-0.65657
43.66000,-0.80503
43.67000,-0.91556
43.68000,-0.88217
43.69000,-0.93132
43.70000,-1.08271
43.71000,-0.96676
43.72000,-1.15660
43.73000,-1.06836
43.74000,-1.15740
43.75000,-1.03373
43.76000,-0.99632
43.77000,-0.98434
43.78000,-0.97314
43.79000,-0.92078
43.80000,-0.94018
43.81000,-0.83610
43.82000,-0.84694
43.83000,-0.85730
43.84000,-0.90020
43.85000,-0.84850
43.86000,-0.77299
43.87000,-0.68760
43.88000,-0.60060
43.89000,-0.61189
43.90000,-0.70436
43.91000,-0.64319
43.92000,-0.57132
43.93000,-0.44900
43.94000,-0.35230
43.95000,-0.21179
43.96000,-0.17534
43.97000,-0.15585
43.98000,0.03658
43.99000,-0.07801
44.00000,-0.00218
44.01000,-0.05025
44.02000,0.02769
44.03000,0.11046
44.04000,-0.02704
44.05000,-0.04943
44.06000,0.01328
44.07000,0.08867
44.08000,0.17919
44.09000,0.26077
44.10000,0.39720
44.11000,0.36283
44.12000,0.49954
44.13000,0.71939
44.14000,0.74235
44.15000,0.58852
44.16000,0.57213
44.17000,0.55300
44.18000,0.59369
44.19000,0.46199
44.20000,0.55236
44.21000,0.53594
44.22000,0.56215
44.23000,0.66464
44.24000,0.53331
44.25000,0.51081
44.26000,0.33987
44.27000,0.29004
44.28000,0.37069
44.29000,0.40203
44.30000,0.38388
44.31000,0.35945
44.32000,0.23154
44.33000,0.23604
44.34000,0.15797
44.35000,0.16525
44.36000,0.28758
44.37000,0.32859
44.38000,0.39430
44.39000,0.22867
44.40000,0.14440
44.41000,0.17634
44.42000,0.14384
44.43000,0.12752
44.44000,0.25329
44.45000,0.23560
44.46000,0.19486
44.47000,0.27205
44.48000,0.35160
44.49000,0.34702
44.50000,0.27434
44.51000,0.29669
44.52000,0.24268
44.53000,0.07284
44.54000,0.07529
44.55000,0.07371
44.56000,0.08157
44.57000,0.00166
44.58000,0.20249
44.59000,0.13312
44.60000,0.11565
44.61000,0.07414
44.62000,0.04505
44.63000,0.08752
44.64000,0.07516
44.65000,0.06156
44.66000,-0.07920
44.67000,-0.10218
44.68000,-0.16276
44.69000,-0.18905
44.70000,-0.03237
44.71000,-0.01186
44.72000,-0.13748
44.73000,-0.16470
44.74000,-0.26083
44.75000,-0.32474
44.76000,-0.21654
44.77000,-0.45008
44.78000,-0.41184
44.79000,-0.40548
44.80000,-0.54682
44.81000,-0.57210
44.82000,-0.62942
44.83000,-0.74375
44.84000,-0.84057
44.85000,-0.85385
44.86000,-0.88373
44.87000,-0.59686
44.88000,-0.64150
44.89000,-0.59097
44.90000,-0.47448
44.91000,-0.51180
44.92000,-0.34816
44.93000,-0.43930
44.94000,-0.40676
44.95000,-0.48134
44.96000,-0.56972
44.97000,-0.67051
44.98000,-0.73175
44.99000,-0.86164
45.00000,-0.89903
45.01000,-0.95606
45.02000,-1.06577
45.03000,-1.14684
45.04000,-1.30911
45.05000,-1.37332
45.06000,-1.50947
45.07000,-1.66524
45.08000,-1.55699
45.09000,-1.58058
45.10000,-1.46714
45.11000,-1.36251
45.12000,-1.42160
45.13000,-1.33989
45.14000,-1.32525
45.15000,-1.34289
45.16000,-1.33161
45.17000,-1.25865
45.18000,-1.22395
45.19000,-1.27825
45.20000,-1.16626
45.21000,-1.25114
45.22000,-1.09624
45.23000,-1.03542
45.24000,-1.18666
45.25000,-1.18553
45.26000,-1.25369
45.27000,-1.28449
45.28000,-1.36344
45.29000,-1.51996
45.30000,-1.57767
45.31000,-1.53685
45.32000,-1.45892
45.33000,-1.39473
45.34000,-1.30927
45.35000,-1.28978
45.36000,-1.29672
45.37000,-1.44396
45.38000,-1.49727
45.39000,-1.24661
45.40000,-1.17298
45.41000,-1.20918
45.42000,-1.13767
45.43000,-1.14209
45.44000,-1.03355
45.45000,-1.06246
45.46000,-1.00288
45.47000,-0.93001
45.48000,-1.00400
45.49000,-1.01506
45.50000,-0.90877
45.51000,-0.87821
45.52000,-0.81804
45.53000,-0.94161
45.54000,-1.08323
45.55000,-1.00617
45.56000,-1.10954
45.57000,-0.87224
45.58000,-0.84449
45.59000,-0.89692
45.60000,-0.87163
45.61000,-0.95814
45.62000,-0.88854
45.63000,-0.83640
45.64000,-0.87574
45.65000,-0.90439
45.66000,-0.91489
45.67000,-0.79833
45.68000,-0.65515
45.69000,-0.47346
45.70000,-0.51851
45.71000,-0.58555
45.72000,-0.73094
45.73000,-0.83663
45.74000,-0.79462
45.75000,-0.80929
45.76000,-0.84512
45.77000,-0.83719
45.78000,-1.03172
45.79000,-0.91487
45.80000,-0.94020
45.81000,-1.02581
45.82000,-0.94983
45.83000,-0.99632
45.84000,-1.16587
45.85000,-1.19404
45.86000,-1.31252
45.87000,-1.21138
45.88000,-1.28377
45.89000,-1.40559
45.90000,-1.44945
45.91000,-1.60301
45.92000,-1.45586
45.93000,-1.33476
45.94000,-1.43593
45.95000,-1.46805
45.96000,-1.48640
45.97000,-1.52956
45.98000,-1.43755
45.99000,-1.52776
46.00000,-1.49446
46.01000,-1.40391
46.02000,-1.52883
46.03000,-1.47831
46.04000,-1.46229
46.05000,-1.40238
46.06000,-1.30700
46.07000,-1.18974
46.08000,-1.13497
46.09000,-1.22997
46.10000,-1.14694
46.11000,-1.18169
46.12000,-1.30878
46.13000,-1.34725
46.14000,-1.47414
46.15000,-1.44953
46.16000,-1.40599
46.17000,-1.46017
46.18000,-1.67558
46.19000,-1.70755
46.20000,-1.86695
46.21000,-1.81381
46.22000,-1.71956
46.23000,-1.69763
46.24000,-1.62290
46.25000,-1.60410
46.26000,-1.64768
46.27000,-1.53725
46.28000,-1.55475
46.29000,-1.59622
46.30000,-1.69525
46.31000,-1.78316
46.32000,-1.80990
46.33000,-2.02631
46.34000,-1.80093
46.35000,-1.66629
46.36000,-1.66024
46.37000,-1.57566
46.38000,-1.67717
46.39000,-1.50963
46.40000,-1.56419
46.41000,-1.60193
46.42000,-1.46006
46.43000,-1.49349
46.44000,-1.49258
46.45000,-1.54101
46.46000,-1.38047
46.47000,-1.38766
46.48000,-1.21552
46.49000,-1.31810
46.50000,-1.27548
46.51000,-1.28571
46.52000,-1.25740
46.53000,-1.19882
46.54000,-1.22941
46.55000,-1.15909
46.56000,-1.14666
46.57000,-0.98733
46.58000,-1.00373
46.59000,-1.04056
46.60000,-0.95473
46.61000,-0.91660
46.62000,-0.84063
46.63000,-0.78812
46.64000,-0.81883
46.65000,-0.90507
46.66000,-0.99112
46.67000,-1.12225
46.68000,-1.21228
46.69000,-1.27695
46.70000,-1.22652
46.71000,-1.09302
46.72000,-1.07625
46.73000,-1.02866
46.74000,-0.92632
46.75000,-0.81417
46.76000,-1.01198
46.77000,-0.79655
46.78000,-0.71001
46.79000,-0.80586
46.80000,-0.76538
46.81000,-0.71797
46.82000,-0.76294
46.83000,-0.55107
46.84000,-0.58199
46.85000,-0.53469
46.86000,-0.65049
46.87000,-0.67093
46.88000,-0.53932
46.89000,-0.43886
46.90000,-0.39004
46.91000,-0.79012
46.92000,-0.74120
46.93000,-0.73342
46.94000,-0.73014
46.95000,-0.81876
46.96000,-0.84895
46.97000,-1.03209
46.98000,-1.07042
46.99000,-0.92892
47.00000,-1.01803
47.01000,-0.83961
47.02000,-0.77960
47.03000,-0.68168
47.04000,-0.95848
47.05000,-1.17687
47.06000,-1.20437
47.07000,-1.23624
47.08000,-1.51715
47.09000,-1.33707
47.10000,-1.46723
47.11000,-1.34748
47.12000,-1.38347
47.13000,-1.30476
47.14000,-1.12394
47.15000,-1.17545
47.16000,-1.06412
47.17000,-0.98900
47.18000,-0.87056
47.19000,-0.83769
47.20000,-0.63334
47.21000,-0.46597
47.22000,-0.21932
47.23000,-0.16517
47.24000,-0.11877
47.25000,-0.24029
47.26000,-0.34024
47.27000,-0.52417
47.28000,-0.41061
47.29000,-0.29642
47.30000,-0.27293
47.31000,-0.22973
47.32000,-0.08061
47.33000,-0.07183
47.34000,-0.12611
47.35000,0.03846
47.36000,-0.12066
47.37000,-0.20935
47.38000,-0.16371
47.39000,-0.05133
47.40000,0.01508
47.41000,0.13783
47.42000,0.09241
47.43000,0.24451
47.44000,0.20092
47.45000,0.22635
47.46000,0.35780
47.47000,0.22796
47.48000,0.35994
47.49000,0.43742
47.50000,0.45530
47.51000,0.62237
47.52000,0.80981
47.53000,1.01951
47.54000,1.16864
47.55000,1.05397
47.56000,0.94780
47.57000,0.92651
47.58000,0.78017
47.59000,0.79810
47.60000,0.70367
47.61000,0.61011
47.62000,0.70516
47.63000,0.74155
47.64000,0.78115
47.65000,0.66674
47.66000,0.66104
47.67000,0.62139
47.68000,0.64816
47.69000,0.63155
47.70000,0.73950
47.71000,0.61508
47.72000,0.40822
47.73000,0.56212
47.74000,0.64826
47.75000,0.59330
47.76000,0.48908
47.77000,0.50617
47.78000,0.57916
47.79000,0.48515
47.80000,0.32898
47.81000,0.25159
47.82000,0.38515
47.83000,0.39678
47.84000,0.39111
47.85000,0.30827
47.86000,0.24988
47.87000,0.35910
47.88000,0.38021
47.89000,0.41337
47.90000,0.46630
47.91000,0.57449
47.92000,0.45370
47.93000,0.51177
47.94000,0.50806
47.95000,0.60366
47.96000,0.47437
47.97000,0.44692
47.98000,0.30468
47.99000,0.38268
48.00000,0.50455
48.01000,0.36034
48.02000,0.24508
48.03000,0.33329
48.04000,0.23142
48.05000,0.39762
48.06000,0.37541
48.07000,0.40008
48.08000,0.35930
48.09000,0.47524
48.10000,0.45399
48.11000,0.63394
48.12000,0.60257
48.13000,0.51607
48.14000,0.65615
48.15000,0.70197
48.16000,0.49905
48.17000,0.52270
48.18000,0.60011
48.19000,0.62649
48.20000,0.56047
48.21000,0.47769
48.22000,0.42909
48.23000,0.23460
48.24000,0.40524
48.25000,0.53169
48.26000,0.56793
48.27000,0.69141
48.28000,0.80881
48.29000,0.87757
48.30000,0.70152
48.31000,0.89194
48.32000,0.79562
48.33000,0.71529
48.34000,0.82182
48.35000,0.74863
48.36000,0.78120
48.37000,0.62125
48.38000,0.70518
48.39000,0.59674
48.40000,0.55030
48.41000,0.64238
48.42000,0.67894
48.43000,1.00760
48.44000,0.91026
48.45000,0.91843
48.46000,0.92576
48.47000,0.99466
48.48000,1.01008
48.49000,1.04761
48.50000,1.19445
48.51000,1.35481
48.52000,1.19352
48.53000,1.15592
48.54000,1.13436
48.55000,1.07945
48.56000,0.99411
48.57000,0.98270
48.58000,0.90799
48.59000,0.84042
48.60000,0.81429
48.61000,0.85419
48.62000,1.08845
48.63000,0.83933
48.64000,0.91975
48.65000,0.79895
48.66000,0.80468
48.67000,0.74974
48.68000,0.90590
48.69000,0.69166
48.70000,0.49098
48.71000,0.55375
48.72000,0.46535
48.73000,0.39700
48.74000,0.35114
48.75000,0.34281
48.76000,0.58301
48.77000,0.74881
48.78000,0.69676
48.79000,0.69682
48.80000,0.59207
48.81000,0.49168
48.82000,0.56017
48.83000,0.52073
48.84000,0.49003
48.85000,0.48123
48.86000,0.48216
48.87000,0.58902
48.88000,0.55165
48.89000,0.68944
48.90000,0.72313
48.91000,0.71022
48.92000,0.72803
48.93000,0.71352
48.94000,0.59537
48.95000,0.53933
48.96000,0.52241
48.97000,0.49341
48.98000,0.41698
48.99000,0.44390
49.00000,0.35850
49.01000,0.46210
49.02000,0.39520
49.03000,0.49802
49.04000,0.51730
49.05000,0.40332
49.06000,0.39618
49.07000,0.49733
49.08000,0.68644
49.09000,0.74836
49.10000,0.76698
49.11000,0.79403
49.12000,0.83635
49.13000,0.97519
49.14000,1.04612
49.15000,1.20654
49.16000,1.23644
49.17000,1.18401
49.18000,1.28144
49.19000,1.12284
49.20000,1.12338
49.21000,1.07231
49.22000,1.01544
49.23000,0.82939
49.24000,0.88695
49.25000,0.81977
49.26000,0.75625
49.27000,0.83430
49.28000,0.87460
49.29000,0.71221
49.30000,0.82334
49.31000,0.94560
49.32000,0.88206
49.33000,0.89415
49.34000,0.92916
49.35000,0.94259
49.36000,0.93267
49.37000,0.83565
49.38000,0.90960
49.39000,1.11454
49.40000,1.19872
49.41000,1.30477
49.42000,1.42577
49.43000,1.41444
49.44000,1.39275
49.45000,1.48479
49.46000,1.44488
49.47000,1.42893
49.48000,1.43011
49.49000,1.31056
49.50000,1.15664
49.51000,1.20080
49.52000,1.35449
49.53000,1.23133
49.54000,1.29632
49.55000,1.23855
49.56000,1.25629
49.57000,1.33758
49.58000,1.46978
49.59000,1.29299
49.60000,1.32888
49.61000,1.40247
49.62000,1.29553
49.63000,1.10989
49.64000,1.11074
49.65000,0.98069
49.66000,0.82086
49.67000,0.96335
49.68000,1.10988
49.69000,1.22902
49.70000,1.21440
49.71000,1.36698
49.72000,1.43159
49.73000,1.33230
49.74000,1.55115
49.75000,1.56110
49.76000,1.68091
49.77000,1.73429
49.78000,1.77228
49.79000,1.81667
49.80000,1.79207
49.81000,1.59764
49.82000,1.62594
49.83000,1.64282
49.84000,1.59528
49.85000,1.62216
49.86000,1.61129
49.87000,1.61560
49.88000,1.49350
49.89000,1.34527
49.90000,1.49860
49.91000,1.52467
49.92000,1.63675
49.93000,1.81768
49.94000,1.75797
49.95000,1.73847
49.96000,1.79239
49.97000,1.66056
49.98000,1.76311
49.99000,1.80305
